Temperature,Humidity,Soil_pH,Rainfall,Nitrogen,Phosphorus,Potassium,Yield
22.278086377374088,94.15629747079957,6.882718747187508,115.00715052094719,35.98271977535747,38.65537344479655,38.77786228531485,19.717042671449043
25.55461294854933,41.48232002366406,7.238860147651037,62.55091594392046,70.62768586410866,38.992657370699675,31.856110715261313,17.077438005947094
19.245032112888484,44.52050574229231,6.6227493408971565,102.82529407520927,78.10364590845704,43.02570334935783,38.357577346945135,16.935563076613047
26.87849009172836,53.396111934203994,6.3724064142428585,122.21000267669436,36.598713712410714,40.130047639833094,10.888207405178104,17.863445013072
21.996806550405974,79.32113587278566,5.647689020911442,93.56492299527342,48.75742432363098,39.56726811038884,30.787880776155696,16.581204601260385
23.541531251033618,60.217634988939814,6.458433237139253,116.53379812260869,43.25200548934748,34.815980247452224,17.380727304245017,17.262558025575505
21.991466938853016,41.45796305954306,6.911711592281156,71.20802995501198,43.69641387702534,24.252706266579068,29.793691940105894,15.962065518445108
34.26139092254469,78.8150754113601,6.972816713783815,50.08930065410852,67.78862383144794,28.814490404581445,35.71056166676707,18.70805441036946
24.93251387631033,70.96500940178223,6.752182532859205,116.71088867463409,30.320576819508172,47.18479738680646,43.91312116599282,17.87686478295717
19.7114453552205,68.07652435824679,6.22935045251888,152.32030702227198,56.997045364044595,36.94180536673702,22.494666172502512,17.1540638178845
29.112724560515947,70.7360136175626,5.511589215526205,70.11865179490323,60.92357160958798,33.359902222775204,25.794361557584136,15.355104191037002
18.895781750144888,95.91542850873677,6.2523924509976325,136.66582540320388,47.86773239597271,25.94271855581955,29.235736743395698,18.78040792259675
26.044317975023777,92.77642342554168,6.347827564473024,101.30270226449232,63.39601740480159,22.803528599096477,22.203751188304878,19.166531662705246
15.201649380601122,49.69926985495057,6.343535516404993,59.92925434920772,52.21477760806175,32.96793119871801,37.82847783031406,14.049227875269182
18.359069755507846,84.35827489216729,6.809278178488962,66.05484095943513,68.25694881734168,48.88052854045257,29.439243637075013,17.798153545773637
25.984306179345616,65.7475228463835,7.49283820550742,100.4735432008195,27.16692042611219,34.42929806377681,30.97565618700837,19.019334453368078
28.692332899977053,67.48643724206624,6.561764600920546,87.86613136227689,44.76837108489696,44.00485525241447,34.96138501419327,17.926309176029253
25.85684140594985,34.61593752535007,6.391634105421769,60.612610697252826,48.92280285723448,33.96940170602042,29.426307868996723,15.622521417432324
24.421758588058797,57.44421351917706,6.370389093497954,49.17882156323785,9.916889232929762,46.38866696028849,23.45968697459308,15.054936785655022
23.494481522053555,47.807646144951526,6.562192383453858,74.59842016220482,33.710708996321976,36.482491981913306,29.495838093612264,15.617680151616659
17.607390048162863,72.42088222339964,6.0858531198258,105.81427024993354,37.7960111846182,27.681157544495036,23.150549123892887,15.932069317044393
21.400778958026457,76.06620750604208,6.560099279373028,99.80797742190586,64.22308992235024,37.31046932100556,30.86384711293189,17.4800214323828
22.696806145201062,28.88270473475533,6.7254061681659,84.96286127499765,39.39734980528099,58.34000418280407,37.975501766414375,15.028973842336685
30.28561113109458,59.66947703993594,6.604843031787244,106.05661582874448,37.728815190410344,57.898843155508544,20.600173661821348,17.510207761411124
26.71809144784231,76.82792257191379,6.728770967002391,131.20080159588062,62.262286709842876,44.865333027793646,17.741031988463263,19.59246003360926
16.18479922318633,57.19981556529832,6.716873804674267,111.82379531302443,25.731340313149182,38.629411845862975,30.393999487357394,16.847481196127593
26.620419846973974,70.93595467503546,5.614051658876778,96.36073985831258,18.93133898834642,43.039018020950834,23.857603066048753,16.02325165201678
23.074588597918417,65.26748201440626,6.818435079197702,127.84216019982067,44.5761154989598,43.1685233873329,30.253962195295752,19.51798374384477
21.615389998470206,65.1249034792894,6.164492577168773,71.20449093351115,28.28439847882467,39.601132476328985,32.56322816487761,15.949802616280913
28.05838144420434,55.93027532897554,5.952080418498021,93.25241381333946,28.854810580105266,44.40944019922617,12.850510168571684,16.089679919744707
30.154997612479754,41.751287937964356,5.947774086072502,93.96736193198896,58.60150687531973,42.08226862153563,35.51879542126834,15.651841050561808
29.656400595580994,43.17704778862459,6.716770805236265,62.89140224671464,63.13960756868869,36.840276146356864,20.64265197635801,16.686055845026367
20.803912383886807,70.64028771682976,6.388712536387573,87.40377513146927,61.832963237781875,28.04743200616357,29.82121639548248,18.131860693660037
23.453938120743928,60.291873832783246,5.659015608007294,37.75120957314091,66.6316499046085,35.39940757779834,24.724941316492558,14.342075000764895
26.65631715701782,57.922316330891626,6.739018907596142,157.36534142988862,68.61701480022202,47.99518849073597,25.584343881725644,19.612991111184304
29.877725635611796,53.64164936516471,5.780195934600586,71.87758634691062,18.07114686759604,39.68537775504635,43.551663516943904,14.512545057147175
22.60412881077355,55.42216731778873,6.569910679259105,147.58342394263934,56.756179398941995,43.00286891587505,32.554140166365286,18.45743866045626
24.071705116680914,75.70367691732208,6.619249462836527,101.14253517158477,42.05587700645662,37.16984472295587,37.237507223628725,18.749895855567566
19.46832512996986,54.971338771979596,6.9427885408475225,116.94592396467877,38.78863631014346,29.404024949893753,31.207530833621945,18.061986363030446
19.018966879596647,39.88402930047647,7.3908423932334255,85.33600604947205,58.40621948313058,37.61370285128177,34.96010859723963,17.258881218493112
29.062629111970992,71.1547766331026,5.817661837049729,106.23789075885023,24.045567801563724,29.775440992506486,33.33902689714762,16.550301879696793
31.781200142854114,56.926850042029244,6.473763071968476,119.51468919965308,23.733370911915202,29.137108263964485,32.0356491574946,17.736186260348067
24.63994939209833,60.47093798299165,6.361832352477891,119.93657243182547,59.503591161225756,52.0563660886941,38.85724727331744,17.873590129820894
30.01766448946012,84.11367459599266,6.716874842980481,123.24320170223072,57.31679026266347,35.79913995065784,31.252043630754162,20.0
26.80818012523817,59.69159163974239,6.607834385466809,88.9500186988247,52.05098983807265,32.58515274539966,48.281188577741645,18.359497624376534
21.77440122697438,64.33775509678088,6.32372687863169,85.58920982525935,36.80129892915295,56.17959684380905,37.684252582499504,17.340557282666587
26.80697802754207,42.31614763052512,6.279548905694572,52.174710241971894,61.157444518731864,48.149850354042414,20.88367441808248,15.932418807739761
32.690182832329846,56.7049582147356,5.941774572407976,115.6965703353081,60.20454338090714,36.284907744981616,28.587602328136143,17.972681884648143
24.820869804450243,69.14289067812902,6.993930791203255,132.4713613397033,51.279567725711814,44.276363255523684,33.176620795925345,18.247699298321496
32.82321827907003,36.669393992381366,6.729602090799765,148.4794503975379,32.34018438095343,37.642116817392974,30.355974685696296,17.8337860340656
11.901274479551278,63.01267639673564,6.958884098897569,109.15517903741522,43.6212748140574,33.073203207204,35.49498735177734,16.41724609433887
29.10951252187612,61.5118660896721,6.344801931762243,77.00560681274293,62.56750516286664,44.746912244850044,36.376133638670986,17.038686975710945
25.435235341190857,60.619311833811594,6.171582265652785,49.08711570131634,69.9078683420268,36.75698114679797,19.123304113608285,15.541909371143669
23.50496324767066,75.55738347987365,5.960842466685386,131.2500019925005,45.10195094935507,40.754980089994035,40.24862035773196,16.71976196666305
25.45880388267751,65.01657772272782,6.67945879187033,46.111702996673934,46.25490548287606,50.21363234899672,26.025460276111644,16.999854057731856
15.062155426995536,82.17107847534666,5.980103387735882,89.781877667687,47.574663379624084,49.112131037953766,25.232763953081943,16.28170906864667
23.90164056081244,45.096157266089456,7.424331534483275,93.27079516169063,54.12339513366458,34.499067081439236,25.207020858355676,18.32505242907267
26.78556285755873,62.03886850827522,5.84617870945328,97.91634586446942,41.283990499099644,44.86031602287086,36.46861124792466,15.869222912127004
32.38947022370758,61.26700179584921,6.636830059606251,101.07407800107521,6.587224136426244,28.72143753854244,27.86345841481771,17.917582655945615
22.40864890863176,43.961182593673804,7.283427353606893,104.14442669102728,67.89153502470646,44.504141613157046,24.69158684529834,18.67442715821094
20.95753198553406,74.34442503137019,6.799544879631904,27.539102137644107,76.92033420743824,41.48495305801106,26.6083267404517,16.393335930125996
22.491214782077318,94.87009958779227,6.5878368562458895,100.4396772961038,40.81400210591431,43.78979362363431,15.642466728672984,18.98659834375787
29.57701058851037,59.744908882742536,6.015758176519052,33.11273277664368,34.00019946621839,37.02555245355767,23.262689888388106,15.386546424162557
26.643755548298422,67.5753163241065,5.809115405716148,121.96654219272985,47.94349216414667,60.8407127365249,20.083331610775204,17.04179898057886
22.351198981164806,61.267777137229906,6.885025054458793,83.34624532589163,47.18744174406841,30.987002923796858,27.84664535603287,17.9725752604135
27.56633716556678,49.29622995139236,7.2530736203874735,35.2888982432995,64.93277865744439,49.71551710968461,35.31354616218874,16.691017722319938
25.4853877467402,32.68859583296976,6.280575004760914,75.57385967843872,50.81959162467557,29.683016802316683,34.43100720746582,14.704615888730391
29.843224952664446,49.41339775356952,5.930469246191825,82.89773982446039,38.11065754443225,45.04344174629321,40.05400398037266,16.06725057649768
21.489734530613237,39.120624285724034,5.270915284725491,135.72098852665013,30.223858241629266,45.757899772517824,38.271806538372964,12.644385152628782
23.361689267011158,85.56153117088677,6.009617578168731,105.89913225250736,62.984512772295105,40.54975871562285,25.771226280652982,18.18788828332247
23.039459234339212,58.27335459115141,6.44317157875048,110.33334833051741,58.99266861746374,35.046755894562956,30.152571206029705,17.60585662116923
17.682425259339407,54.81121006429244,7.299561620418367,135.43664902661803,65.90839817137729,41.41134890745299,29.73955124622865,18.822130454540993
26.48060138532288,73.33730737181709,6.836566846116484,97.11567136226532,35.47719873918359,42.67010333430174,12.791578538224904,18.473559190384044
26.305276360899448,43.17373345716168,6.652542702353377,122.6256388309721,77.57655349292494,57.89936486306283,20.261923704722044,18.23764714080219
25.025567283212304,48.49703942993172,6.299940169349434,120.51583341795975,23.844582394141447,31.27659714699704,28.6617065827911,16.02596701377601
23.827064333124262,61.02108403872931,6.2084171413720215,61.40591519291763,60.644015321022195,34.44086503685998,28.616828518873533,15.916004524675339
17.92314628974793,75.4315348713522,7.202823798753982,144.18950732889488,21.356258492046475,42.84735557069336,34.09860043364134,19.186637791333602
22.896773386173205,67.52527567753182,6.600369270379195,57.390946597879164,38.14502927452298,37.439462096047485,33.70913303628679,16.462359655654797
23.286427417366152,63.72487713773823,5.448699654039489,127.52099948433545,73.41534395671938,38.999589622693996,15.834459983202118,15.707783102428373
20.988613653891907,61.17176602854025,6.163230176051378,54.48780889283102,62.470463817139844,50.703518353637605,34.14877387566024,15.166883214215117
24.193571441669953,66.00353783290163,6.070891984114187,118.0371036445502,41.80669376769227,11.797334965707652,31.42869765163011,16.95425077769393
27.020254284072692,63.02479357693882,6.226867995411268,155.85744634450518,42.21744435767468,34.02050654982189,34.98698545315703,19.174681930674335
34.43092950605265,44.550415878345966,6.781455330142543,93.61064030349367,51.50933166253163,22.576307737487507,38.53492470113272,16.9266147009012
25.872889064159196,60.69118832449727,6.446277559102875,92.3093307144056,57.71211486141084,28.041835630959294,28.856936217696227,17.34588145608925
26.28775195361382,43.89467011623371,6.461567296498169,118.31319997950547,68.77369074024045,64.0462449207247,39.96470589584064,16.822919589006386
24.627770421169163,61.216238143512356,7.156736580662618,90.1181063211237,43.15648993087258,45.98168133952756,22.88479636885563,18.012408680056318
15.406143923504793,52.79028087767638,6.151769455106656,154.54836111228465,25.823224047691976,49.51564925058104,22.434095037022253,16.27032573444999
24.867430622753915,98.09072434174293,7.4320997629436745,105.76576748376087,52.3545294057314,39.19470350213569,33.43017752108433,20.0
25.301151049705133,59.40158424372432,6.164346204314457,90.39491475337823,43.138537437374076,47.5871382483191,27.049859637558562,16.99371095022942
37.316210562426434,38.93640650607617,6.544599098306286,83.79143416312951,30.49049442877329,22.33435492479751,32.09306051695176,16.55068398400547
24.038195176094387,57.98729683984613,6.359398202298617,72.01154589480939,54.46503372969192,50.38298411769601,45.94385695875593,16.693642234337958
26.507736711668063,67.79038118456832,6.561709566750481,81.16735039727531,46.803293688608164,31.801558814401,33.14796058803181,17.210870517177387
24.826441151473784,85.10045919228786,6.722295997536564,89.47979819024211,54.59768309704692,34.68684180674087,31.69735631091296,19.341072804851063
19.15660981190234,51.15821400091922,6.7169176200444385,85.3708277950426,36.58333699719229,45.05151070454652,23.04623697078522,16.504217331928338
30.714114072575104,36.2635803896454,6.12344133468971,80.25474177588688,57.30065795488248,43.16446758582215,16.40016154700523,14.825046078392194
28.75966516343387,72.25255517146472,5.938542661276214,162.9652369105732,30.243527048675322,40.84620048393549,29.419627077811914,17.772424367444934
28.955159735215233,39.29101941150523,7.751585895452855,69.09714770531531,37.58402915455125,26.369038464196812,38.534961972865574,16.331422664881327
20.453062726026307,53.457668377387726,6.258007830199723,104.39897762938524,46.356286533690835,40.99813668821642,27.416495943514608,15.517344915264355
32.013971554680495,56.13569271733509,6.8496062193359935,117.77563029282616,76.12727622439571,49.60561353483229,33.21169999364295,19.022514863765085
17.990744686038596,58.955498200498376,5.696179344738401,118.90323986751199,61.77238052822741,34.67512903900206,41.41197818174866,14.592167908668939
27.934285469001352,70.33746685611503,6.360193640047662,98.24178772652584,66.15788756401685,53.14937045340296,41.21213050584288,17.92600179379877
35.952278129049894,49.74548576570419,6.436400308008778,92.7789228445807,71.25615550014716,31.273080640859906,33.43052710081426,18.09682680831039
20.04731837434656,55.89406121749859,6.7364075349639165,113.54642473718519,100.0,40.06547891718374,31.360851829258742,18.464454635599008
22.16851135198614,59.78594470575917,5.1387729295040305,107.99564949934602,50.62383601337651,55.35327733376613,17.850935607975394,13.47874272856788
25.498256825438204,62.24396936278182,6.583070306539165,92.2312349569746,71.30601384694783,33.186000873003906,24.958442846584475,18.2345790042997
22.482621729419005,61.46740762061884,5.925129272316053,53.143642848267085,65.18952881602912,50.53985483377074,27.753953535855416,15.941339842639755
17.246682844669337,66.5400866283387,6.662172855597462,85.96228833000258,64.94048754961288,59.74652362221809,23.181347108526783,17.453595534630626
25.342814874030136,72.65759264462606,5.981835401580918,65.60349508877627,76.61359427060272,41.7104406892415,31.987626103622116,16.80070916049249
19.688481431369475,65.88951173476451,6.07225865203721,79.98521349801021,43.71030453523285,34.72983012616693,45.293185467888804,16.335031638819395
27.36796215317591,66.80378285263828,6.363186194803366,100.99669715550878,42.51972464095431,32.27261197049977,42.142092741292934,18.129289278025567
20.402878828830982,36.266652498802834,5.973835265198402,110.76208431989849,54.79648270222793,53.04602703347325,31.951038894649656,14.404073605283099
32.7496720250877,60.753415487485206,6.262232776632323,153.41358253877218,47.259503421171694,52.76694199339649,36.235472576198624,18.663797162244194
21.083733538318814,67.19261322002413,5.903312115728342,83.87780863288559,54.777512794972594,54.49309122868675,24.17116547715105,15.63500781542732
23.389692418971624,70.93411791855675,5.583414774150636,123.23876905825452,73.44123177579517,39.67161649344053,41.712714805350416,17.000179175323762
29.067586086848348,49.61473838649309,7.00897852621468,109.17880073313509,42.82779915940582,50.37806941527105,17.504267232438558,18.106141738674356
18.845678417830225,50.11441087667033,5.851975653588036,138.8799301191937,45.429815561094046,39.5116060887393,37.3026252886893,15.13232700500821
26.137299673020646,51.38848987074603,6.410659556196008,117.28686158786878,52.61466505289866,31.16944878391641,33.964717681598195,17.86075845881991
31.53571377141214,68.04620849837015,6.876445540746892,69.7455571814105,46.575223609622455,51.24176785112353,23.953124905964604,18.647021679201643
16.96258382719386,75.50821582386313,6.192527948741978,48.308619121263064,21.28991257979769,56.33870278278204,28.3297059460965,16.426453487667025
25.92316929266152,53.88809839062598,6.087417050127231,109.33785099002515,41.29808535951591,29.7939802721868,20.925978374751523,15.943369202662545
26.299413971242117,73.61943470440573,6.613119044333711,84.14647006298829,60.31059863356256,29.6056903709933,21.26687961758214,17.95131960323337
28.90911435888655,61.85219713746891,7.0589669113635765,70.59058762148209,71.5632012639897,40.39981934230125,17.27156799500856,19.04761090331683
18.81524644560959,58.135713342563456,5.915342367456765,61.97266886400767,32.6807214869341,49.56128605741,36.14011121760569,13.859850713495518
18.397716934578618,56.829236552730464,6.424926083991281,104.82926492761466,32.610764011537356,28.661808062460466,39.64275975541345,16.87768793129704
27.60970782808449,71.19917046903235,5.633752702516336,145.23123097940095,50.45350704076004,42.27015736955906,12.70553708949259,16.47085090440043
26.48492336616593,64.88366725180605,6.303399498158905,87.73982962881875,18.86607402683245,34.09573045940248,44.706444129212045,17.282182469535996
26.252464251729382,94.13738141471457,6.5171023422690375,117.70810933225967,43.32544695519309,47.00829099825002,29.903934106905282,18.843824325363414
26.73224104748488,47.21663035504014,6.072687679122467,96.93200949347222,23.9593691067291,32.0211317850411,32.318825639014705,15.755734022701976
21.599876392107547,67.77152553044964,6.271504083087384,61.31853732689821,70.53591949763698,47.71803000274179,18.22069731531939,15.822911170566332
26.161268485805017,52.06198485282731,5.795886615846275,122.04434030531252,38.460032684743936,38.41785189182292,40.56660600131892,16.93200507194585
26.465362366493405,46.960695195170345,6.538539305690747,67.15923867917886,74.79251279508541,30.62859476318957,31.602000745334674,16.07976113091736
21.42824290986816,59.83699294447542,7.027847124441575,100.64879891780694,66.70282030187508,40.63689955426889,39.1106099181704,17.854767372166595
34.328872555723784,62.06028719110554,5.951428065114769,89.75438754984084,40.30524053453875,20.620266855116473,39.76686656518195,16.724042981551364
27.36916460455894,100.0,6.188664116723809,126.79232303697076,33.92060544730884,34.4090542789506,40.678995381770164,19.159774193640843
19.043482513986756,57.23781276475197,6.751273123227091,68.2554702258794,47.09681376248617,43.37401070324662,24.81375379318238,16.80367863870683
28.28276804316915,43.04731905772975,7.106045359661368,111.7260972340588,48.43030063612695,22.282452209681047,28.336303936854364,17.683091060906975
20.126591648863393,64.09516076241579,5.753405093895534,74.80607777953897,55.19220415928602,14.288631468945887,25.106383402163882,14.24926121968563
28.93542301871226,28.880399436804474,6.415607631292025,84.66684363013644,38.351850657047315,16.606326801868327,37.160771701930265,15.502721881327641
30.79297789503702,58.620648260936015,6.641565411159762,0.0,61.19592310283304,53.2712855550037,32.66311383490993,15.81517007986252
20.89658840824145,60.24037923442741,6.448971804685576,162.76295714853725,53.979920824998494,39.232409872372706,38.5531589121059,18.49246096693998
29.81688064622161,71.91900574417816,5.261603966561457,116.51670798478696,44.89407264926204,34.67534605992813,38.90191042445786,15.977209380180911
27.06390463468249,74.6043337414177,6.750545004654386,76.97957542185506,39.319390168729655,49.4515473566683,16.181924072488737,18.6697210725137
29.11030079997245,52.446455716384236,7.259668175545322,66.2603293500102,47.22672525351971,35.95550317530889,40.80616104443098,18.36236859730742
34.48396491326974,57.740789780551005,6.558330875584752,85.13053741361979,37.74648122258647,42.68461899866732,37.606887662125736,16.733197112433025
23.773059419985646,48.508187540839934,5.984446973352869,121.50638604458355,50.87658042325381,40.25755350923263,27.046200934516023,15.877061080128948
21.23131917821255,43.07906167788459,6.243436376817859,43.237452232452235,51.28158027829865,35.29000579247022,32.79834213223703,14.440954566494547
20.552427851872384,64.64842169070951,7.384956533827797,95.75246742116985,53.925609252145094,42.94145883889106,29.01064342733837,19.323097996300305
20.920948575172808,40.89621677105101,6.954981270430279,153.1192561738802,76.4936361450778,47.732612214201446,34.928445429049404,18.048807096122953
24.614491452929478,53.78059649142205,6.820013309192165,65.98160992096588,48.01332920450641,38.15093382983012,27.02882895436099,15.904109972158404
26.705759874083217,45.07239060151144,6.678206291767188,102.41155116290965,65.06896800686724,35.39444426845385,33.83141792935286,16.97021875822516
26.383453996650097,68.2452477943539,6.1694314439045135,166.09929445773273,53.443810954635524,36.57487592000547,30.538442437274817,18.36953152864151
29.13591624518012,87.02145148899731,6.399714409672116,118.96454889072318,46.42633547152319,17.020874672142682,26.54244877203756,18.041769658710166
25.065009459389536,40.476180257950034,6.461038632160742,103.77771461456365,48.21261095073149,42.83059546508912,31.52108995921647,17.079550164515435
32.26767038578659,32.20472275653647,6.774787158032222,115.19909364727009,49.11760386247924,27.908887110114485,51.65175658791006,16.63244388669638
23.67671583381022,58.12669671974899,7.254459447133452,87.97403994970892,54.19651561592324,46.29718724118924,24.515706961394546,18.599572516516798
38.600845832948096,60.235466939366376,7.059169068396564,138.9889385591032,35.61018852171546,39.09575899324706,28.000451269907447,19.02958814650537
28.12833673882503,63.279889601359464,5.79030782210198,88.02009931299364,28.019894248325496,41.051210965304406,24.655100802935756,16.584560576775594
20.714212217918586,53.30519227148483,6.611997484450525,41.22455173792069,59.81446090211413,47.00329170606202,25.49426891577933,15.744627257970329
19.64553750969444,56.99041051761852,6.868381672583949,88.2609068817862,63.47185748871889,30.734762336590652,36.52619482708286,16.989993233601464
27.412362076215928,65.51265615810904,6.8094301650723175,70.99796410369889,61.18453749204204,43.69248443350957,35.72705967708854,18.470250401252784
23.882686073370746,75.60646338967258,6.18538311830629,91.56417963407712,52.32458027834709,42.67621052562665,29.953091973429522,16.911030888584808
28.57000247046046,30.674268445225756,7.957054607884181,92.22747822758107,61.50836941179933,38.15219167357207,38.210372682152894,18.49957450746516
27.366188122867726,54.465908414528066,5.8614577188344406,135.92269599414723,60.70143539025713,30.718137992364618,36.34754636395448,16.524520390210686
24.635855436715637,63.20713190911595,5.958405776666975,120.85878179993156,61.81444038432432,45.952383640551645,28.701326511790285,16.734478120273927
20.766031409657977,46.23035843083896,6.616797540630788,107.8979646272619,37.1068876798683,47.03454544419316,17.729082065646352,16.569497539872724
17.425763876570677,85.96754447650949,7.5584015274819265,99.91163766002215,33.545723042680535,41.13602025977884,36.63826406359202,18.694210794040714
22.767425239664895,50.46885179656894,6.0819025746479145,68.23425973426016,44.17146129871594,29.296975842853552,31.357316968015798,15.012375892892962
29.28199397161736,59.38060969489076,6.367085817176504,34.564742870029676,49.73923835686017,34.72550967074546,30.177787709604736,16.387464864182604
26.07046872065102,68.34033145263436,7.038646836507846,103.3948003417835,46.37118309301566,39.39667277579933,26.271615839922276,17.853119339427643
18.77130610644006,51.13072816797158,6.491068922556133,123.83923610720977,21.84964502993187,46.88494549982094,35.95719159293053,17.11135219415952
25.86590462925591,32.301404282933746,6.3326980727348525,96.74998350266232,75.82538918202714,24.165105988868834,32.78797001942801,16.35614643789713
26.926586898644185,53.570182096252,6.7828164509433595,83.954370316399,45.88931016671397,34.36196535695623,28.105375657581625,16.573087891280903
20.580712818994336,75.44160833890561,6.6362589951147966,113.93506495642637,52.590566248654305,35.97327440057798,20.196363622248708,17.255841312146227
25.76862552972764,54.94657309822292,7.015219392818396,97.5000339812696,68.66823486144588,39.16778420596971,38.54343281504061,18.860981903303227
25.29104359223,47.30348547811532,7.145734444532682,150.57232575921884,14.825415957181923,26.98674715975153,34.83924178524702,18.96286131344125
19.285148510846884,73.88508314254082,6.653501530002681,136.98185026204854,42.32459192132432,37.82467221626667,32.043223199564764,18.767556210255535
26.788936801741418,55.03837655965421,6.645866362689154,128.7852417106999,44.19324089630293,36.895164356874105,8.745808039088018,17.412761286440006
27.80392263184117,52.34758779524674,6.607055491143067,122.73202342629712,44.95534931824033,29.624081285103433,29.69684594307152,18.83008240166037
30.415256215876386,62.24184134494964,6.744565278324644,61.294977566456296,47.39770113929071,38.820324158313156,28.07037037219469,17.317148381143838
30.269010260174515,71.5612531442818,6.527585318935732,119.88981106157799,71.70702197667266,34.58830903214498,25.052034519565275,19.22668947501018
18.111653160214544,95.72570297598818,6.499695758838855,111.28977872939726,60.10188313590834,44.95586142509707,36.03388222851427,18.94202726755131
20.310874800424386,72.40854161486135,7.098313560413621,118.1927418517349,64.37052902943245,31.146724389956614,35.71888027333822,19.85329999663282
27.5751763360433,77.39759949582516,7.258058090177522,114.77828460439157,50.70680407716386,40.898341221284554,33.4945977375391,20.0
27.568929754561044,52.41050701518217,5.74622352768329,113.58287763544196,29.009404307817483,31.91611162770732,38.30312731814194,15.833127922545398
27.575238431530238,44.61197841045786,6.505010575870284,181.02599408648786,18.804544472809898,34.002457618411874,21.82161188772926,18.18410712093864
44.2636574532736,60.934970244286845,6.155652783277382,97.71442990144243,27.058884151525536,42.972916277054054,26.370767545845545,16.057850574566867
27.854452553465833,61.607548728893946,6.344514266756963,128.0901214248799,55.39648556249029,42.34717732842156,30.598338105486448,17.034924271499868
30.677828200902994,43.82230887953104,6.7012581048676605,85.87030569207991,50.476545690464526,35.82977817421639,25.023983846176677,17.201852605136146
29.77000881746601,57.370582051439804,6.834719185771235,123.71924751663016,46.84754528665989,37.30589381667332,35.81735377362834,18.13400953358255
28.25695625652899,65.98976402578697,6.4439367781943275,128.17959670697365,44.47134639889795,25.463935548904757,25.822393214946437,18.52559234797574
23.42365377679827,65.4059009252712,5.543329832638599,110.93278231406043,80.17582363164121,54.027643105807,40.386960035574035,16.066287005009567
28.794846102466337,67.56431780076409,6.0174772097119105,150.07740827129498,37.65644613535289,46.87456397878028,22.550724785998483,18.12606525194884
21.13587392731214,64.36447095206164,6.948249835100083,73.47171890918746,63.917291841740884,46.51448050871107,47.055869196004934,17.335758439609766
